spectrum_id,inchikey,ion_mode,precursor_mz,instrument_type,contributor,license
MSBNK-NaToxAq-NA003595,PLGBHVNNYDZWGZ-GPUZEBNTSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003596,PLGBHVNNYDZWGZ-GPUZEBNTSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003597,PLGBHVNNYDZWGZ-GPUZEBNTSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003598,PLGBHVNNYDZWGZ-GPUZEBNTSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003599,AEQDJSLRWYMAQI-QGZVFWFLSA-N,POSITIVE,356.1856,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003600,AEQDJSLRWYMAQI-QGZVFWFLSA-N,POSITIVE,356.1856,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003601,AEQDJSLRWYMAQI-QGZVFWFLSA-N,POSITIVE,356.1856,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003602,AEQDJSLRWYMAQI-QGZVFWFLSA-N,POSITIVE,356.1856,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003603,AEQDJSLRWYMAQI-QGZVFWFLSA-N,POSITIVE,356.1856,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003604,HRSGCYGUWHGOPY-LYHHMGRNSA-N,POSITIVE,398.2173,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003605,HRSGCYGUWHGOPY-LYHHMGRNSA-N,POSITIVE,398.2173,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003606,HRSGCYGUWHGOPY-LYHHMGRNSA-N,POSITIVE,398.2173,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003607,HRSGCYGUWHGOPY-LYHHMGRNSA-N,POSITIVE,398.2173,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003608,HRSGCYGUWHGOPY-LYHHMGRNSA-N,POSITIVE,398.2173,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003609,KDJGEXAPDZNXSD-KCFAIRMISA-N,POSITIVE,414.2122,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003610,KDJGEXAPDZNXSD-KCFAIRMISA-N,POSITIVE,414.2122,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003611,KDJGEXAPDZNXSD-KCFAIRMISA-N,POSITIVE,414.2122,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003612,KDJGEXAPDZNXSD-KCFAIRMISA-N,POSITIVE,414.2122,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003613,KDJGEXAPDZNXSD-KCFAIRMISA-N,POSITIVE,414.2122,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003614,AABILZKQMVKFHP-LRBDFNDQSA-N,POSITIVE,428.2279,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003615,AABILZKQMVKFHP-LRBDFNDQSA-N,POSITIVE,428.2279,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003616,AABILZKQMVKFHP-LRBDFNDQSA-N,POSITIVE,428.2279,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003617,AABILZKQMVKFHP-LRBDFNDQSA-N,POSITIVE,428.2279,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003618,AABILZKQMVKFHP-LRBDFNDQSA-N,POSITIVE,428.2279,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003619,XFSBVAOIAHNAPC-XTHSEXKGSA-N,POSITIVE,646.3222,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003620,XFSBVAOIAHNAPC-XTHSEXKGSA-N,POSITIVE,646.3222,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003621,XFSBVAOIAHNAPC-XTHSEXKGSA-N,POSITIVE,646.3222,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003622,XFSBVAOIAHNAPC-XTHSEXKGSA-N,POSITIVE,646.3222,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003623,XFSBVAOIAHNAPC-XTHSEXKGSA-N,POSITIVE,646.3222,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003624,ORHBXUUXSCNDEV-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003625,ORHBXUUXSCNDEV-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003626,ORHBXUUXSCNDEV-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003627,ORHBXUUXSCNDEV-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003628,ORHBXUUXSCNDEV-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003629,WLWIMKWZMGJRBS-UHFFFAOYSA-N,POSITIVE,209.1172,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003630,WLWIMKWZMGJRBS-UHFFFAOYSA-N,POSITIVE,209.1172,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003634,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003635,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003636,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003637,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003638,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003639,XGVJWXAYKUHDOO-DANNLKNASA-N,POSITIVE,288.123,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003640,XGVJWXAYKUHDOO-DANNLKNASA-N,POSITIVE,288.123,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003641,XGVJWXAYKUHDOO-DANNLKNASA-N,POSITIVE,288.123,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003642,XGVJWXAYKUHDOO-DANNLKNASA-N,POSITIVE,288.123,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003643,XGVJWXAYKUHDOO-DANNLKNASA-N,POSITIVE,288.123,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003644,ORJVQPIHKOARKV-OAHLLOKOSA-N,POSITIVE,296.1645,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003645,ORJVQPIHKOARKV-OAHLLOKOSA-N,POSITIVE,296.1645,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003646,ORJVQPIHKOARKV-OAHLLOKOSA-N,POSITIVE,296.1645,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003647,ORJVQPIHKOARKV-OAHLLOKOSA-N,POSITIVE,296.1645,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003648,ORJVQPIHKOARKV-OAHLLOKOSA-N,POSITIVE,296.1645,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003649,STECJAGHUSJQJN-FWXGHANASA-N,POSITIVE,304.1543,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003650,STECJAGHUSJQJN-FWXGHANASA-N,POSITIVE,304.1543,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003651,STECJAGHUSJQJN-FWXGHANASA-N,POSITIVE,304.1543,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003652,STECJAGHUSJQJN-FWXGHANASA-N,POSITIVE,304.1543,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003653,STECJAGHUSJQJN-FWXGHANASA-N,POSITIVE,304.1543,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003654,LMFKRLGHEKVMNT-UJDVCPFMSA-N,POSITIVE,314.1962,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003655,LMFKRLGHEKVMNT-UJDVCPFMSA-N,POSITIVE,314.1962,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003656,LMFKRLGHEKVMNT-UJDVCPFMSA-N,POSITIVE,314.1962,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003657,LMFKRLGHEKVMNT-UJDVCPFMSA-N,POSITIVE,314.1962,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003658,LMFKRLGHEKVMNT-UJDVCPFMSA-N,POSITIVE,314.1962,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003659,UTSVPXMQSFGQTM-DCXZOGHSSA-N,POSITIVE,325.0707,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003660,UTSVPXMQSFGQTM-DCXZOGHSSA-N,POSITIVE,325.0707,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003661,UTSVPXMQSFGQTM-DCXZOGHSSA-N,POSITIVE,325.0707,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003662,UTSVPXMQSFGQTM-DCXZOGHSSA-N,POSITIVE,325.0707,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003663,UTSVPXMQSFGQTM-DCXZOGHSSA-N,POSITIVE,325.0707,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003664,ZNEMYFCJOCCUJN-VFFTVRQLSA-N,POSITIVE,330.1911,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003665,ZNEMYFCJOCCUJN-VFFTVRQLSA-N,POSITIVE,330.1911,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003666,ZNEMYFCJOCCUJN-VFFTVRQLSA-N,POSITIVE,330.1911,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003667,ZNEMYFCJOCCUJN-VFFTVRQLSA-N,POSITIVE,330.1911,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003668,ZNEMYFCJOCCUJN-VFFTVRQLSA-N,POSITIVE,330.1911,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003669,QMGVPVSNSZLJIA-FVWCLLPLSA-N,POSITIVE,335.1754,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003670,QMGVPVSNSZLJIA-FVWCLLPLSA-N,POSITIVE,335.1754,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003671,QMGVPVSNSZLJIA-FVWCLLPLSA-N,POSITIVE,335.1754,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003672,QMGVPVSNSZLJIA-FVWCLLPLSA-N,POSITIVE,335.1754,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003673,QMGVPVSNSZLJIA-FVWCLLPLSA-N,POSITIVE,335.1754,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003674,QELDJEKNFOQJOY-ZDUSSCGKSA-N,POSITIVE,342.17,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003675,QELDJEKNFOQJOY-ZDUSSCGKSA-N,POSITIVE,342.17,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003676,QELDJEKNFOQJOY-ZDUSSCGKSA-N,POSITIVE,342.17,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003677,QELDJEKNFOQJOY-ZDUSSCGKSA-N,POSITIVE,342.17,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003678,QELDJEKNFOQJOY-ZDUSSCGKSA-N,POSITIVE,342.17,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003679,BCJMNZRQJAVDLD-CQRYIUNCSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003680,BCJMNZRQJAVDLD-CQRYIUNCSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003681,BCJMNZRQJAVDLD-CQRYIUNCSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003682,BCJMNZRQJAVDLD-CQRYIUNCSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003683,BCJMNZRQJAVDLD-CQRYIUNCSA-N,POSITIVE,352.1755,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003684,GRTOGORTSDXSFK-XJTZBENFSA-N,POSITIVE,353.186,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003685,GRTOGORTSDXSFK-XJTZBENFSA-N,POSITIVE,353.186,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003686,GRTOGORTSDXSFK-XJTZBENFSA-N,POSITIVE,353.186,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003687,GRTOGORTSDXSFK-XJTZBENFSA-N,POSITIVE,353.186,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003688,GRTOGORTSDXSFK-XJTZBENFSA-N,POSITIVE,353.186,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003689,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,POSITIVE,355.2016,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003690,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,POSITIVE,355.2016,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003691,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,POSITIVE,355.2016,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003692,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,POSITIVE,355.2016,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003693,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,POSITIVE,355.2016,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003694,RRKTZKIUPZVBMF-PLNGPGDESA-N,POSITIVE,395.1965,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003695,RRKTZKIUPZVBMF-PLNGPGDESA-N,POSITIVE,395.1965,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003696,RRKTZKIUPZVBMF-PLNGPGDESA-N,POSITIVE,395.1965,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003697,RRKTZKIUPZVBMF-PLNGPGDESA-N,POSITIVE,395.1965,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003698,RRKTZKIUPZVBMF-PLNGPGDESA-N,POSITIVE,395.1965,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003699,CLEXYFLHGFJONT-DNMILWOZSA-N,POSITIVE,426.3003,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003700,CLEXYFLHGFJONT-DNMILWOZSA-N,POSITIVE,426.3003,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003701,CLEXYFLHGFJONT-DNMILWOZSA-N,POSITIVE,426.3003,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003702,CLEXYFLHGFJONT-DNMILWOZSA-N,POSITIVE,426.3003,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003703,CLEXYFLHGFJONT-DNMILWOZSA-N,POSITIVE,426.3003,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003704,DBUCFOVFALNEOO-HWBIYQLFSA-N,POSITIVE,592.348,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003705,DBUCFOVFALNEOO-HWBIYQLFSA-N,POSITIVE,592.348,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003706,DBUCFOVFALNEOO-HWBIYQLFSA-N,POSITIVE,592.348,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003707,DBUCFOVFALNEOO-HWBIYQLFSA-N,POSITIVE,592.348,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003708,DBUCFOVFALNEOO-HWBIYQLFSA-N,POSITIVE,592.348,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003714,HJOVHMDZYOCNQW-UHFFFAOYSA-N,POSITIVE,139.1117,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003715,HJOVHMDZYOCNQW-UHFFFAOYSA-N,POSITIVE,139.1117,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003716,HJOVHMDZYOCNQW-UHFFFAOYSA-N,POSITIVE,139.1117,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003717,HJOVHMDZYOCNQW-UHFFFAOYSA-N,POSITIVE,139.1117,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003718,HJOVHMDZYOCNQW-UHFFFAOYSA-N,POSITIVE,139.1117,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003719,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,POSITIVE,147.0441,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003720,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,POSITIVE,147.0441,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003721,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,POSITIVE,147.0441,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003722,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,POSITIVE,147.0441,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003723,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,POSITIVE,147.0441,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003724,OWBBAPRUYLEWRR-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003725,OWBBAPRUYLEWRR-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003726,OWBBAPRUYLEWRR-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003727,OWBBAPRUYLEWRR-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003728,OWBBAPRUYLEWRR-UHFFFAOYSA-N,POSITIVE,163.039,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003729,QNFBKOHHLAWWTC-UHFFFAOYSA-N,POSITIVE,223.0601,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003730,QNFBKOHHLAWWTC-UHFFFAOYSA-N,POSITIVE,223.0601,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003731,QNFBKOHHLAWWTC-UHFFFAOYSA-N,POSITIVE,223.0601,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003732,QNFBKOHHLAWWTC-UHFFFAOYSA-N,POSITIVE,223.0601,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003733,QNFBKOHHLAWWTC-UHFFFAOYSA-N,POSITIVE,223.0601,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003734,HUQKUJNSVHEHIH-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003735,HUQKUJNSVHEHIH-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003736,HUQKUJNSVHEHIH-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003737,HUQKUJNSVHEHIH-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003738,HUQKUJNSVHEHIH-UHFFFAOYSA-N,POSITIVE,255.0652,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003747,GFFGJBXGBJISGV-UHFFFAOYSA-N,POSITIVE,136.0618,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003748,GFFGJBXGBJISGV-UHFFFAOYSA-N,POSITIVE,136.0618,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003749,GFFGJBXGBJISGV-UHFFFAOYSA-N,POSITIVE,136.0618,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003750,GFFGJBXGBJISGV-UHFFFAOYSA-N,POSITIVE,136.0618,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003751,GFFGJBXGBJISGV-UHFFFAOYSA-N,POSITIVE,136.0618,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003752,IYRMWMYZSQPJKC-UHFFFAOYSA-N,POSITIVE,287.055,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003753,IYRMWMYZSQPJKC-UHFFFAOYSA-N,POSITIVE,287.055,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003754,IYRMWMYZSQPJKC-UHFFFAOYSA-N,POSITIVE,287.055,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003755,IYRMWMYZSQPJKC-UHFFFAOYSA-N,POSITIVE,287.055,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-NaToxAq-NA003756,IYRMWMYZSQPJKC-UHFFFAOYSA-N,POSITIVE,287.055,LC-ESI-ITFT,NaToxAq,CC0
MSBNK-Qingdao_University-QDU00001,PSIRYXWQEOZQRA-UHFFFAOYSA-N,NEGATIVE,193.0629,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00002,SNQFGMMLIKQEGF-UHFFFAOYSA-N,NEGATIVE,225.0529,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00003,OYUDTSOHULXQEL-UHFFFAOYSA-N,NEGATIVE,181.0631,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00004,GPBCXXQDAKRVAS-UHFFFAOYSA-N,NEGATIVE,195.0786,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00005,MNKNAPFEXFDRAP-UHFFFAOYSA-N,NEGATIVE,167.0475,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00006,CWNLLWATKFUNON-UHFFFAOYSA-N,NEGATIVE,237.1254,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00007,JYFHYPJRHGVZDY-UHFFFAOYSA-N,NEGATIVE,209.0941,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00009,PZJSVHARXVPCTD-UHFFFAOYSA-N,NEGATIVE,141.012,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00010,FYEVDJVVTNKXLQ-UHFFFAOYSA-N,NEGATIVE,169.0431,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00011,CLKGIOYRLWWQNR-UHFFFAOYSA-N,NEGATIVE,183.0596,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00012,PGFQVSUSZHWQKV-UHFFFAOYSA-N,NEGATIVE,174.996,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-Qingdao_University-QDU00013,JGUVFRFGUIUVGQ-UHFFFAOYSA-N,NEGATIVE,197.0741,LC-ESI-QFT,Qingdao_University,CC BY
MSBNK-RIKEN_IMS-LQA00001,XHKOSGCDDIGCOM-HIAJHCFCSA-N,NEGATIVE,852.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00003,TVSGXZSCFNHDAX-PSXGFQQMSA-N,NEGATIVE,826.524,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00004,NITVXGRWSVORSJ-SYALBNJHSA-N,NEGATIVE,826.524,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00005,XWPQYCGWKCHBNI-XXKPAQGRSA-N,NEGATIVE,828.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00006,JINASVOYGRQFGV-FHHGPMHOSA-N,NEGATIVE,804.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00007,XPVWOPIANVQRMU-BPLRDOAPSA-N,NEGATIVE,828.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00008,FHYDYOIUKNHLFK-XZHSAISMSA-N,NEGATIVE,826.524,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00009,TYJYKEYAOVFVAE-CJKDJQRYSA-N,NEGATIVE,852.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00010,AFJHXIDOTBQORH-JKMPURNGSA-N,NEGATIVE,826.524,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00011,XSMHNBNTCRXBRA-VKRSXDJLSA-N,NEGATIVE,852.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00012,XIXUOLCQYZQLDU-VETWEYJHSA-N,NEGATIVE,852.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00013,RRFRTLOPJLZEGS-GTLVVRNQSA-N,NEGATIVE,828.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
MSBNK-RIKEN_IMS-LQA00014,HZPZXWQVYTWQKM-NDDSZEFQSA-N,NEGATIVE,852.5396,LC-ESI-QTOF,RIKEN_IMS,CC BY
